DT_PUBLICACAO,TEXTO,N_CURTIDAS,LINK_PUBLICACAO,DATA_DOWNLOAD,URL_ESP,MARCA
2023-10-26,"Equipado com bateria de fosfato ferro-lítio, o caminhão 100% elétrico BYD eT7 oferece garantia de 5 anos ou 500.000 km para bateria garantindo segurança e adaptação às necessidades da sua frota.
Escolha a confiança, escolha BYD.

#BYDBrasil #CaminhaoEletrico #sustentabilidade",168 curtidas,https://www.instagram.com/p/Cy3u_dUu35v/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-10-27,"A equipe da BYD Skyrail palestrou sobre a importância e os processso de produção das portas de plataforma em projetos de mobilidade na 15ª MonorailEX, realizada pela primeira vez no Brasil.

Consideradas um dos principais equipamentos de segurança das estações, as portas das plataformas restrigem o acesso dos passageiros à área das vias de circulação dos trens, proporcionando um ambiente de elevada segurança.

A BYD é responsável pelo fornecimento de trens do sistema Skyrail da linha 17-Ouro de São Paulo em um projeto que terá fluxo diário de até 185 mil passageiros. Com emissão zero de poluentes, essa é mais uma solução BYD que transforma o dia a dia da população preservando o meio ambiente.

#BYD #BYDBrasil #Skyrail #Metro",213 curtidas,https://www.instagram.com/p/Cy5wnQnuGyG/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-10-27,"Mais um evento finalizado com sucesso. 😍

A Arena ANTP 2023 reuniu os principais fabricantes de soluções para o transporte público em São Paulo, e a BYD não poderia ficar de fora.

Confira imagens do evento em que os visitantes puderam conhecer de perto o chassi do ônibus BYD D9A, o BYD Yuan Plus 100% elétrico e a solução completa de energia solar, que conta com módulos fotovoltaicos fabricados 100% no Brasil.

#BYD #BYDBRasil #Onibuseletrico #EnergiaSolar",442 curtidas,https://www.instagram.com/p/Cy50cHzOI9h/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-10-30,"Veículo elétrico mais emplacado do Brasil em setembro, o BYD Dolphin conquistou a classificação máxima de 5 estrelas no Programa Australiano de Avaliação de Novos Carros (ANCAP), uma das mais conceituadas avaliações sobre segurança veicular, que ressaltou a proteção para oculpantes adultos em testes de colisão. 🐬💪

O mais recente lançamento da BYD no Brasil, o sport coupé elétrico BYD Seal seguiu o mesmo caminho e também garantiu nota máxima em segurança no teste, com destaque para a proteção do motorista e crianças no banco do passageiro.

Para a BYD, eficiência e segurança serão sempre prioridades. ⭐⭐⭐⭐⭐

#BYD #BYDBrasil",698 curtidas,https://www.instagram.com/p/CzCRGuru7pi/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-10-31,"Desde 2015, a BYD está presente no mercado brasileiro, oferecendo empilhadeiras de alta qualidade e atendimento especializado nacional diretamente da fábrica.
Em todas as regiões do país, a empresa disponibiliza suporte técnico, envio de produtos e peças, e conta com uma equipe preparada e capacitada para atender às demandas dos clientes no setor de empilhadeiras.

Saiba mais sobre os serviços de venda da BYD clicando no link da bio!

#BYDBrasil #EmpilhadeirasEletricas #AtendimentoEspecializado",101 curtidas,https://www.instagram.com/p/CzEyVcVuouN/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-01,"A BYD não para de crescer. ⬆️👷🏿‍♀️

Mais de 90 mil engenheiros pesquisadores em todo o mundo podem se orgulhar de carregar o crachá da BYD no peito.

O resultado disso? As soluções de geração e armazenamento de energia e mobilidade elétrica mais avançadas do planeta. ⚡

#BYDBrasil #BYDEnergy #engenheiros #sustentabilidade",89 curtidas,https://www.instagram.com/p/CzHcf17Rmr4/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-08,"Em 2016, a BYD estabeleceu a missão de ajudar a diminuir a temperatura da terra em 1ºC. 🌎

Com soluções para geração e armazenamento de energia e mobilidade elétrica, a BYD tem transformado diariamente a realidade de milhões de pessoas ao redor de todo o mundo, sempre priorizando o bem-estar do planeta terra.

#BYDEnergy #sustentabilidade #energiasolar",439 curtidas,https://www.instagram.com/p/CzZYl1ZRI_u/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-09,"Nos dias 16 e 17 de novembro, a BYD Energy estará presente, como patrocinadora master, dos eventos Energy Storage Brasil, do Congresso Brasileiro de Geração Distribuída e do Expo GD South America, que acontecem no Expominas, em Belo Horizonte/MG.

Durante o Energy Storage, especialistas da BYD farão uma palestra sobre a liderança global da empresa e suas principais soluções para o setor de armazenamento de energia.

Acompanhe nossas redes sociais para saber mais sobre as soluções BYD apresentadas no evento.

#BYD #BYDBrasil #BYDEnergy #EnergiaSolar",85 curtidas,https://www.instagram.com/p/CzcbAeMLPH8/?img_index=1,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-09,"As empilhadeiras 100% elétricas BYD oferecerem benefícios que transformam a intralogística: baterias duradouras, economia e zero emissão de carbono.

Com capacidade para operar em até 3 turnos, as baterias não possuem efeito memória e podem ser recarregadas totalmente em apenas duas horas. É a tecnologia BYD revolucionando a operação logística.

acesse nosso site para saber mais: https://www.byd.com.br/produtos/empilhadeiras/

#BYDBrasil #LogisticaVerde #EmpilhadeiraEletrica",150 curtidas,https://www.instagram.com/p/CzcH-gPuvE4/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-10,"O Acordo Ambiental São Paulo tem como objetivo incentivar empresas, associações e municípios do estado a assumir compromissos de redução da emissão de gases do efeito estufa, a fim de conter o aquecimento global.

Como uma das maiores greentechs do mundo, além de aderir a acordos que visam preservar o meio ambiente, a BYD estabeleceu uma missão própria: ajudar a reduzir a temperatura da terra em 1°C.

Com as soluções da BYD, você também contribui com essa missão de preservação do planeta. 🌎

Saiba mais em byd.com.br/sustentabilidade

#BYDEnergy #CarbonoZero #AcordoAmbientalSP",60 curtidas,https://www.instagram.com/p/CzeWVXiL890/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-13,"Renovando a maneira como você gerencia a sua frota, o BYD D1 EV 100% elétrico oferece autonomia de 100 km em apenas 20 minutos de recarga no carregador DC.
Com eficiência e velocidade de recarga, a BYD redefine o futuro da mobilidade elétrica.

Saiba mais sobre as soluções em mobilidade elétrica da BYD clicando no link da bio.

#BYDBrasil #MobilidadeSustentavel #RecargaRapida",317 curtidas,https://www.instagram.com/p/Czmat2Su0eS/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-14,"Você sabia que o finame também facilita o financiamento de ônibus elétricos?

O chassi 100% elétrico BYD D9W fabricado no Brasil é elegível ao financiamento do BNDES, que impulsiona a aquisição de máquinas e equipamentos produzidos em solo nacional para fomentar o desenvolvimento industrial e tecnológico do país.

Junte-se à BYD na caminhada para o futuro do transporte eletrificado.

#BYDBrasil #MobilidadeSustentavel #FINAME",190 curtidas,https://www.instagram.com/p/Czoz7MEOMcM/?img_index=1,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-15,"Confira algumas das vantagens do uso de empilhadeiras elétricas BYD na sua intralogística:

💲 Menor custo operacional: baterias livres de manutenção e sem necessidade de sala de baterias
🕹️ Mais segurança: freios eletromagnéticos que conferem taxa de resposta baixíssima e controle preciso na operação
🛠️ Manutenção simplificada: pós vendas 100% dedicado e disponível para atendimento

#BYD #EmpilhadeiraEletrica #LogisticaVerde",69 curtidas,https://www.instagram.com/p/Czq1QeFOFfV/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-15,"A sigla BYD nasceu da combinação de três palavras em inglês, Build Your Dreams. A junção dessas letras será tão lembrada por gerações atuais e futuras como a principal marca que hoje é sinônimo de algo espetacular. Isso ocorrerá porque a BYD está muito além da comercialização de veículos elétricos e módulos fotovoltaicos, mas atua, principalmente, na construção de um planeta melhor. 🌎☀️

A BYD tem a missão de ajudar a reduzir em 1ºC a temperatura da Terra. Para isso, desenvolveu diferentes soluções com o objetivo de transformar o planeta com a energia limpa.

De maior fabricante de módulos fotovoltaicos do Brasil a pioneira na montagem de chassis de ônibus 100% elétricos no país, a BYD segue mais firme com a sua missão de transformar o planeta.

#BYD #BYDBrasil #BYDEnergia #EnergiaSolar #OnibusEletrico",391 curtidas,https://www.instagram.com/p/CzrXFQSLyg9/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-16,"Nos dias 21 e 22 deste mês, a BYD estará presente no 18º Fórum ABLA 🚗⚡

O evento é o maior encontro do setor de locação de veículos do Brasil e América Latina, com áreas de exposição e congressos. Visite nosso estande na posição D14 e conheça os modelos BYD Seal e BYD Dolphin Plus, além da solução solar completa BYD

📍 São Paulo Expo: Rodovia dos Imigrantes, km 1,5 Jabaquara - São Paulo, SP
📅 21 e 22 de novembro",148 curtidas,https://www.instagram.com/p/Czt_qh5OVsU/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-17,"O FINAME é um modelo de financiamento oferecido pelo BNDES que tem como objetivo auxiliar empresas de todos os portes e setores na aquisição de bens de produção nacional.

A BYD, como maior fabricante de módulos fotovoltaicos do Brasil, é uma empresa contemplada pelo financiamento.

Arraste para o lado para aprender como solicitar o benefício e adquirir sua solução completa de energia solar BYD.

Em caso de dúvidas, acesse bydenergia.com e conte com um time especializado para o seu atendimento.
#BYDEnergy #BYDBrasil #FINAME",132 curtidas,https://www.instagram.com/p/Czwamt_rcXz/?img_index=1,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-20,"A vice-presidente global e CEO das Américas da BYD, Stella Li, foi nomeada pela revista TIME como uma das 100 líderes mundiais que promovem ações climáticas reais nos negócios.

A revista ressaltou a liderança de Stella Li na significante expansão da BYD fora da China, com destaque para a América do Sul. O investimento para construção das fábricas da BYD na Bahia também foi destaque na nomeação.

Saiba mais em: bit.ly/StellaLiTIME100

#BYD #BYDBrasil #TIME100 #TIME #Sustentabilidade",165 curtidas,https://www.instagram.com/p/Cz3mlDfrgvF/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-20,"Os caminhões 100% elétricos BYD são multivocacionais e prontos para qualquer desafio.

O BYD eT18 entrega a versatilidade ideal para diferentes mercados como guincho, transporte de bebidas, refrigeração, coleta de lixo e muito mais.

Conheça a revolução em veículos pesados 100% elétricos com a BYD.

#BYDBrasil #InovaçãoSustentavel #CaminhaoEletrico",144 curtidas,https://www.instagram.com/p/Cz3tSLOuI97/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-23,"A busca por práticas sustentáveis nas empresas cresce ano após ano. Atrelado ao aspecto ambiental, a locação de frotas corporativas com veículos 100% elétricos diminui custos com manutenção e abastecimento.

Durante os dias 21 e 22/11, a BYD apresentou suas soluções para o setor no Fórum ABLA, maior encontro de locação de veículos da América Latina.",•,https://www.instagram.com/p/Cz_VurVO2HV/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-23,"Conheça a empilhadeira 100% elétrica BYD ECB18.

Além de ágil, com suas três rodas, a ECB18 proporciona um raio de giro mínimo de 1.640mm, capaz de operar com eficiência em ambientes com espaço reduzido.

Saiba mais sobre as diferentes linhas de empilhadeiras BYD no link da bio.

#BYDBrasil #logistica #empilhadeiras",61 curtidas,https://www.instagram.com/p/Cz_u05LOwzZ/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-24,"𝑴𝒖𝒊𝒕𝒐 𝒐𝒃𝒓𝒊𝒈𝒂𝒅𝒐! Agradecemos sua visita ao nosso estande no fórum ABLA 2023! ⚡

As soluções da BYD para geração e armazenamento de energia e mobilidade elétrica garantem tecnologia e redução de custos à sua empresa.

Entre em contato com nossa equipe pelo e-mail vendas@byd.com para atender às suas necessidades.

#forumabla #mobilidadeeletrica",552 curtidas,https://www.instagram.com/p/C0CthTvAkJi/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-27,"Já são 6 milhões de veículos de energia limpa produzidos pela maior fabricante de carros elétricos do mundo.

Em apenas 3 meses, a BYD fabricou mais de 1 milhão de novas unidades. No mês passado, a empresa vendeu 300 mil veículos eletrificados, estabelecendo um novo recorde global para o segmento. No Brasil, no mês de outubro, a BYD liderou o mercado de carros 100% elétricos com mais de 70% de participação.

A maior do mundo não para de crescer. ⚡🌎

#BYD #BYDBrasil #Carros #Carroselétricos",9.103 curtidas,https://www.instagram.com/p/C0KO9F0uZf4/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-28,"O ônibus elétrico BYD D11B não emite poluentes e tem autonomia de até 250km, entregando ao sistema de transporte público eficiência e sustentabilidade.

✅ Conheça as soluções BYD para a mobilidade urbana no link da bio

#BYDBrasil #BYDD1 #MobilidadeSustentavel",664 curtidas,https://www.instagram.com/p/C0My_DwO6K4/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-11-29,"Com menos de 2 metros de comprimento e 80 centímetros de largura, a transpaleteira BYD S14JW é ideal para operações em locais limitados que exigem robustez e agilidade.

Potencialize sua operação com as soluções para intralogística da BYD. Entre em contato com vendas@byd.com para saber mais.

#BYDBrasil #TranspaleteiraEletrica #Sustentabilidade",79 curtidas,https://www.instagram.com/p/C0PlS9MO0S0/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
2023-12-01,"Os carports são abrigos para veículos cobertos por módulos fotovoltaicos, que transformam áreas de estacionamento em geradores de energia limpa.

Uma forma sustentável de carregar a sua jornada e contribuir para a redução de emissões de CO₂.
A energia solar tem as mais diversas aplicações, e a BYD está preparada para todas elas.

Acesse bydenergia.com e adquira a solução completa para o seu projeto de carport.

#BYD #BYDEnergy #CarportSolar #EnergiaLimpa",119 curtidas,https://www.instagram.com/p/C0T2jborp8_/,2024-06-02,https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,BYD
